species,term_ID,term_description,observed_gene_count,background_gene_count,strength,signal,false_discovery_rate,matching_proteins_id_network,matching_proteins_labels_network,annotation,dataset,category_of_interest,enrichment_method,protein_db,taxon_id,assembly_name,stringdb_id,protein_name,gene_primary,cc_function,go_p,go_f
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q16VE7,AAEL009588,Expressed protein (HR3).,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Probable nuclear hormone receptor HR3,NA,Putative receptor whose ligand is not yet known,NA,nuclear receptor activity; RNA polymerase II cis-regulatory region sequence-specific DNA binding; zinc ion binding
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q16VT5,AAEL009437,AAEL009437-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,CCR4-NOT transcription complex subunit 4,NA,"Has E3 ubiquitin ligase activity, promoting ubiquitination and degradation of target proteins. Involved in activation of the JAK/STAT pathway. Catalyzes ubiquitination of methylated RBM15. Plays a role in quality control of translation of mitochondrial outer membrane-localized mRNA. As part of the PINK1-regulated signaling, upon mitochondria damage, ubiquitinates ABCE1 and thereby recruits autophagy receptors to the mitochondrial outer membrane to initiate mitophagy",protein ubiquitination,RNA binding; ubiquitin-protein transferase activity; zinc ion binding
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q16W25,AAEL009364,AAEL009364-PA; Belongs to the protein kinase superfamily.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Cyclin-dependent kinase 12,NA,NA,positive regulation of transcription elongation by RNA polymerase II,ATP binding; cyclin binding; RNA polymerase II CTD heptapeptide repeat kinase activity
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q16W86,AAEL009300,AAEL009300-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Novel acetylcholine receptor chaperone,NA,NA,chaperone-mediated protein complex assembly; positive regulation of protein localization to cell surface,NA
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q16WA7,AAEL009304,AAEL009304-PA; Belongs to the syntaxin family.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,exocytosis; intracellular protein transport; neurotransmitter transport; vesicle docking; vesicle fusion,SNAP receptor activity; SNARE binding
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q16WI5,AAEL009212,AAEL009212-PC.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,Putative transcription factor required for axon growth and guidance in the central and peripheral nervous systems. Repels CNS axons away from the midline by promoting the expression of the midline repellent sli and its receptor robo,axon midline choice point recognition; dendrite morphogenesis; gonad development; larval lymph gland hemopoiesis; larval somatic muscle development; nurse cell apoptotic process; R3/R4 cell fate commitment; R7 cell development; regulation of transcription by RNA polymerase II,zinc ion binding
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q16WN0,AAEL009171,AAEL009171-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,5571582,NA,response to unfolded protein,"DNA-binding transcription factor activity, RNA polymerase II-specific; RNA polymerase II transcription regulatory region sequence-specific DNA binding"
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q16XQ1,AAEL008816,"Vesicular monoamine transporter, putative.",GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,aminergic neurotransmitter loading into synaptic vesicle,serotonin:sodium:chloride symporter activity
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q16YV5,AAEL008421,AAEL008421-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,adherens junction organization; calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules; cell migration; cell morphogenesis; cell-cell adhesion mediated by cadherin; cell-cell junction assembly; homophilic cell adhesion via plasma membrane adhesion molecules,beta-catenin binding; cadherin binding; calcium ion binding
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q16ZQ0,AAEL008122,AAEL008122-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q171F2,AAEL007664,Nicotinic acetylcholine receptor subunit.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,"After binding acetylcholine, the AChR responds by an extensive change in conformation that affects all subunits and leads to opening of an ion-conducting channel across the plasma membrane",NA,acetylcholine-gated monoatomic cation-selective channel activity; transmembrane signaling receptor activity
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q171F9,AAEL007659,AAEL007659-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,CTCK domain-containing protein,5569473,NA,animal organ morphogenesis; sequestering of BMP from receptor via BMP binding,BMP binding; receptor ligand activity
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q173I2,AAEL007144,AAEL007144-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Kelch-like protein diablo,NA,Probable substrate-specific adapter of an E3 ubiquitin-protein ligase complex which mediates the ubiquitination and subsequent proteasomal degradation of target proteins. May have a role in synapse differentiation and growth,protein ubiquitination,NA
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q174F6,AAEL006911,Microtubule-associated protein.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,microtubule cytoskeleton organization,NA
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q174S1,AAEL006783,"Histone-lysine N-methyltransferase, H3 lysine-79 specific.",GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,"Histone-lysine N-methyltransferase, H3 lysine-79 specific",NA,Histone methyltransferase that specifically trimethylates histone H3 to form H3K79me3. This methylation is required for telomere silencing and for the pachytene checkpoint during the meiotic cell cycle by allowing the recruitment of RAD9 to double strand breaks. Nucleosomes are preferred as substrate compared to free histone,DNA damage checkpoint signaling; DNA repair; methylation,histone H3K79 trimethyltransferase activity
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q175E6,AAEL006664,AAEL006664-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,CCR4-NOT transcription complex subunit 4,NA,"Has E3 ubiquitin ligase activity, promoting ubiquitination and degradation of target proteins. Involved in activation of the JAK/STAT pathway. Catalyzes ubiquitination of methylated RBM15. Plays a role in quality control of translation of mitochondrial outer membrane-localized mRNA. As part of the PINK1-regulated signaling, upon mitochondria damage, ubiquitinates ABCE1 and thereby recruits autophagy receptors to the mitochondrial outer membrane to initiate mitophagy",protein ubiquitination,RNA binding; ubiquitin-protein transferase activity; zinc ion binding
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q175Q0,AAEL006596,AAEL006596-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q175T7,AAEL006555,AAEL006555-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,"nervous system development; regulation of alternative mRNA splicing, via spliceosome",mRNA binding
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q176D4,AAEL006439,"Dual specificity protein phosphatase; Dual specificity phosphatase able to dephosphorylate phosphotyrosine, phosphoserine and phosphothreonine residues, with a preference for phosphotyrosine as a substrate. Belongs to the protein-tyrosine phosphatase family. Non- receptor class dual specificity subfamily.",GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Dual specificity protein phosphatase,NA,"Dual specificity phosphatase able to dephosphorylate phosphotyrosine, phosphoserine and phosphothreonine residues, with a preference for phosphotyrosine as a substrate",negative regulation of MAPK cascade,MAP kinase phosphatase activity; protein serine/threonine phosphatase activity; protein tyrosine phosphatase activity; protein tyrosine/serine/threonine phosphatase activity
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q176R3,fru,FRU non-sex-specific P1 isoform.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,fru,NA,animal organ development; cell development; developmental process involved in reproduction; regulation of transcription by RNA polymerase II,DNA binding; zinc ion binding
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q177Z0,AAEL005985,Autophagy-related protein 13; Belongs to the ATG13 family. Metazoan subfamily.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Autophagy-related protein 13,5579871,NA,mitophagy; piecemeal microautophagy of the nucleus; protein localization to phagophore assembly site,NA
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q179N7,AAEL005581,Transporter; Belongs to the sodium:neurotransmitter symporter (SNF) (TC 2.A.22) family.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Transporter,NA,NA,amino acid transport,metal ion binding; serotonin binding; serotonin:sodium:chloride symporter activity
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q17AN7,AAEL005246,AAEL005246-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,"DNA-binding transcription factor activity, RNA polymerase II-specific; sequence-specific double-stranded DNA binding"
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q17AN8,AAEL005247,AAEL005247-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,"DNA-binding transcription factor activity, RNA polymerase II-specific; sequence-specific double-stranded DNA binding"
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q17B94,AAEL005014,AAEL005014-PA; Belongs to the transient receptor (TC 1.A.4) family.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,regulation of cytosolic calcium ion concentration,"inositol 1,4,5 trisphosphate binding; store-operated calcium channel activity"
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q17BB1,AAEL005033,AAEL005033-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,5565844,NA,positive regulation of transcription by RNA polymerase II,zinc ion binding
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q17BL6,AAEL004918,AAEL004918-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,B box-type domain-containing protein,5565690,NA,NA,mRNA 3'-UTR binding; zinc ion binding
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q17C29,AAEL004715,AAEL004715-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Anti-proliferative protein domain-containing protein,5565301,NA,negative regulation of cell population proliferation,NA
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q17C40,AAEL004720,Dedicator of cytokinesis protein 9; Belongs to the DOCK family.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,small GTPase-mediated signal transduction,guanyl-nucleotide exchange factor activity
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q17C42,AAEL004731,AAEL004731-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,small GTPase-mediated signal transduction,guanyl-nucleotide exchange factor activity
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q17CH0,AAEL004542,AAEL004542-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,ceramide metabolic process,ceramide kinase activity
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q17CU7,AAEL004420,AAEL004420-PB.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,5564770,NA,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",NA
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q17CY1,AAEL004391,AAEL004391-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Nuclear protein MDM1,NA,Microtubule-binding protein that negatively regulates centriole duplication. Binds to and stabilizes microtubules,negative regulation of centriole replication,microtubule binding
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q17DB8,AAEL004259,RNA-binding protein lin-28.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,pre-miRNA processing,mRNA binding; zinc ion binding
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q17E14,AAEL003989,AAEL003989-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Guanine nucleotide-binding protein G(s) subunit alpha,5563900,Guanine nucleotide-binding proteins (G proteins) function as transducers in numerous signaling pathways controlled by G protein-coupled receptors (GPCRs),adenylate cyclase-activating dopamine receptor signaling pathway; sensory perception of chemical stimulus,G protein-coupled receptor binding; G-protein beta/gamma-subunit complex binding; GTP binding; GTPase activity; metal ion binding
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q17E15,AAEL003979,"Deadenylation factor EDEN-BP, putative.",GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,mRNA binding
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q17E51,AAEL003978,AAEL003978-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Escargot/snail protein homolog,NA,NA,NA,zinc ion binding
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q17E87,AAEL003901,AAEL003901-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,zinc ion binding
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q17EP7,AAEL003731,"Nuclear body associated kinase, putative.",GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,non-specific serine/threonine protein kinase,NA,NA,NA,ATP binding; protein serine/threonine kinase activity; protein tyrosine kinase activity
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q17ET2,AAEL003688,AAEL003688-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q17F60,AAEL003560,POU domain protein.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,POU domain protein,5578493,NA,brain development; cell development; generation of neurons; positive regulation of transcription by RNA polymerase II,"DNA-binding transcription factor activity, RNA polymerase II-specific; RNA polymerase II cis-regulatory region sequence-specific DNA binding"
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q17FE8,AAEL003407,AAEL003407-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,mRNA 3'-UTR binding
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q17FE9,AAEL003414,AAEL003414-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q17FH2,AAEL003420,AAEL003420-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q17FK6,AAEL003375,AAEL003375-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,cell division; negative regulation of BMP signaling pathway,NA
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q17FK7,AAEL003381,AAEL003381-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q17FQ2,AAEL003357,AAEL003357-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,endocytic recycling; endocytosis,guanyl-nucleotide exchange factor activity; phosphatidylinositol phosphate binding
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q17FY6,AAEL003252,AAEL003252-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q17G33,AAEL003208,"Tubby, putative; Belongs to the TUB family.",GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,NA
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q17GF1,AAEL003092,AAEL003092-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,cell-matrix adhesion,serine-type endopeptidase inhibitor activity
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q17GH6,AAEL003014,AAEL003014-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,regulation of transcription by RNA polymerase II,DNA-binding transcription factor activity; RNA polymerase II cis-regulatory region sequence-specific DNA binding; zinc ion binding
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q17GN3,AAEL002928,AAEL002928-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,"DNA-binding transcription factor activity, RNA polymerase II-specific; RNA polymerase II transcription regulatory region sequence-specific DNA binding; zinc ion binding"
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q17GU4,AAEL002896,AAEL002896-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,N-methyltransferase activity; protein methyltransferase activity; S-adenosylmethionine-dependent methyltransferase activity; zinc ion binding
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q17ID1,AAEL002369,AAEL002369-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,regulation of DNA-templated transcription,NA
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q17JX3,AAEL001901,AAEL001901-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,small monomeric GTPase,NA,NA,NA,GTP binding; GTPase activity
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q17KB4,AAEL001738,AAEL001738-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,small monomeric GTPase,5579997,NA,NA,GTP binding; GTPase activity
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q17KU9,AAEL001571,AAEL001571-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,5571269,NA,NA,calcium channel regulator activity; GTP binding; GTPase activity
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q17L17,AAEL001503,Sodium/hydrogen exchanger; Belongs to the monovalent cation:proton antiporter 1 (CPA1) transporter (TC 2.A.36) family.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Sodium/hydrogen exchanger,NA,NA,regulation of intracellular pH; sodium ion import across plasma membrane,potassium:proton antiporter activity; sodium:proton antiporter activity
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q17MT2,AAEL000857,AAEL000857-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,"DNA-binding transcription factor activity, RNA polymerase II-specific; RNA polymerase II transcription regulatory region sequence-specific DNA binding; zinc ion binding"
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q17NP6,AAEL000597,AAEL000597-PA; Cadherins are calcium-dependent cell adhesion proteins.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,Cadherins are calcium-dependent cell adhesion proteins,animal organ morphogenesis; cell migration; establishment of planar polarity; establishment or maintenance of cell polarity; homophilic cell adhesion via plasma membrane adhesion molecules; neuron projection development,beta-catenin binding; cadherin binding; calcium ion binding
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q17NS1,AAEL000623,AAEL000623-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,gliogenesis,"DNA-binding transcription activator activity, RNA polymerase II-specific; RNA polymerase II cis-regulatory region sequence-specific DNA binding"
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q1DGD9,AAEL015672,AAEL015672-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Novel acetylcholine receptor chaperone,NA,NA,chaperone-mediated protein complex assembly; positive regulation of protein localization to cell surface,NA
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q1DGJ8,AAEL015603,Ceramide kinase.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,ceramide metabolic process,ceramide kinase activity
Aedes aegypti,GO:0065007,Biological regulation,99,5986,0.19,0.47,0.00014,Q1HR82,AAEL013359,DEAD box ATP-dependent RNA helicase; Belongs to the DEAD box helicase family.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Eukaryotic initiation factor 4A,5577723,NA,regulation of gene expression,ATP binding; hydrolase activity; nucleic acid binding; RNA helicase activity; translation initiation factor activity
Aedes aegypti,GO:0046834,Lipid phosphorylation,5,14,1.53,0.75,0.0018,Q16HZ7,AAEL013847,"Diacylglycerol kinase, zeta, iota.",GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,phospholipase C-activating G protein-coupled receptor signaling pathway,ATP binding; ATP-dependent diacylglycerol kinase activity
Aedes aegypti,GO:0046834,Lipid phosphorylation,5,14,1.53,0.75,0.0018,Q16HZ8,AAEL013849,"Diacylglycerol kinase, zeta, iota.",GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,phospholipase C-activating G protein-coupled receptor signaling pathway,ATP binding; ATP-dependent diacylglycerol kinase activity
Aedes aegypti,GO:0046834,Lipid phosphorylation,5,14,1.53,0.75,0.0018,Q16PA7,AAEL011709,Diacylglycerol kinase.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Diacylglycerol kinase,NA,NA,phospholipase C-activating G protein-coupled receptor signaling pathway,ATP binding; ATP-dependent diacylglycerol kinase activity; metal ion binding
Aedes aegypti,GO:0046834,Lipid phosphorylation,5,14,1.53,0.75,0.0018,Q17CH0,AAEL004542,AAEL004542-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,ceramide metabolic process,ceramide kinase activity
Aedes aegypti,GO:0046834,Lipid phosphorylation,5,14,1.53,0.75,0.0018,Q1DGJ8,AAEL015603,Ceramide kinase.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,ceramide metabolic process,ceramide kinase activity
Aedes aegypti,GO:0043484,Regulation of RNA splicing,9,121,0.85,0.5,0.0093,J9HZV2,J9HZV2_AEDAE,AAEL017168-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,"nervous system development; regulation of alternative mRNA splicing, via spliceosome",mRNA binding
Aedes aegypti,GO:0043484,Regulation of RNA splicing,9,121,0.85,0.5,0.0093,Q0IEC2,AAEL011420,AAEL011420-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,mRNA processing; RNA splicing,RNA binding
Aedes aegypti,GO:0043484,Regulation of RNA splicing,9,121,0.85,0.5,0.0093,Q0IFQ3,AAEL004167,AAEL004167-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,Branchpoint-bridging protein,5564257,Necessary for the ATP-dependent first step of spliceosome assembly. Binds to the intron branch point sequence (BPS) 5'-UACUAAC-3' of the pre-mRNA. May act as transcription repressor,"mRNA splicing, via spliceosome; regulation of mRNA splicing, via spliceosome",mRNA binding; pre-mRNA branch point binding; zinc ion binding
Aedes aegypti,GO:0043484,Regulation of RNA splicing,9,121,0.85,0.5,0.0093,Q16HG5,AAEL014033,AAEL014033-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,NA,RNA binding
Aedes aegypti,GO:0043484,Regulation of RNA splicing,9,121,0.85,0.5,0.0093,Q175T7,AAEL006555,AAEL006555-PA.,GO Biological Process,NA,stringdb,STRINGv12.0,7159,yellow fever mosquito,STRING.7159.Aedes,NA,NA,NA,"nervous system development; regulation of alternative mRNA splicing, via spliceosome",mRNA binding
