microRNA	mRNA	energy	targetStart	targetEnd	score
aae-miR-11900	AALF003693-RA.1	-7.72	13354	13381	157.00
aae-miR-11900	AALF003693-RA.1	-7.29	668	691	156.00
aae-miR-11900	AALF003693-RA.1	-12.57	24209	24234	156.00
aae-miR-11900	AALF003693-RA.1	-13.68	12806	12829	155.00
aae-miR-11900	AALF003693-RA.1	-9.05	4471	4493	154.00
aae-miR-11900	AALF003693-RA.1	-8.72	8705	8731	154.00
aae-miR-11900	AALF003693-RA.1	-9.24	28229	28251	154.00
aae-miR-11900	AALF003693-RA.1	-9.42	28284	28305	150.00
aae-miR-11900	AALF003693-RA.1	-8.23	30628	30651	150.00
aae-miR-11900	AALF003693-RA.1	-9.42	2859	2880	149.00
aae-miR-11900	AALF003693-RA.1	-5.29	7216	7239	149.00
aae-miR-11900	AALF003693-RA.1	-9.94	5636	5657	148.00
aae-miR-11900	AALF003693-RA.1	-6.13	9065	9087	148.00
aae-miR-11900	AALF003693-RA.1	-8.69	27711	27734	148.00
aae-miR-11900	AALF003693-RA.1	-6.74	2955	2976	147.00
aae-miR-11900	AALF003693-RA.1	-10.14	20233	20255	147.00
aae-miR-11900	AALF003693-RA.1	-9.51	5494	5517	146.00
aae-miR-11900	AALF003693-RA.1	-11.23	18531	18554	146.00
aae-miR-11900	AALF003693-RA.1	-10.75	820	843	143.00
aae-miR-11900	AALF003693-RA.1	-10.77	5947	5968	143.00
aae-miR-11900	AALF003693-RA.1	-8.20	10484	10505	143.00
aae-miR-11900	AALF003693-RA.1	-10.06	6237	6259	142.00
aae-miR-11900	AALF003693-RA.1	-11.35	21651	21672	142.00
aae-miR-11900	AALF003693-RA.1	-6.58	23779	23802	142.00
aae-miR-11900	AALF003693-RA.1	-9.74	7537	7562	141.00
aae-miR-11900	AALF003693-RA.1	-12.56	23190	23215	141.00
aae-miR-11900	AALF003693-RA.1	-8.23	27046	27065	141.00
aae-miR-11900	AALF003693-RA.1	-9.61	29168	29191	141.00
aae-miR-11900	AALF003693-RA.1	-6.77	32219	32242	141.00
aae-miR-11900	AALF003693-RA.1	-5.55	11837	11862	140.00
aae-miR-11900	AALF003693-RA.1	-6.36	15645	15667	140.00
aae-miR-11900	AALF003693-RA.1	-6.24	22280	22301	140.00
aae-miR-11900	AALF003693-RA.1	-7.90	27976	27998	140.00
aae-miR-11900	AALF020733-RA.1	-7.49	1108	1134	140.00
aae-miR-11900	AALF026342-RA.1	-7.82	459	483	152.00
aae-miR-11900	AALF026342-RA.1	-7.92	283	306	150.00
aae-miR-11900	AALF026342-RA.1	-5.34	581	603	147.00
aae-miR-11900	AALF023425-RA.1	-10.66	12291	12313	171.00
aae-miR-11900	AALF023425-RA.1	-12.22	11641	11663	168.00
aae-miR-11900	AALF023425-RA.1	-8.18	10743	10764	165.00
aae-miR-11900	AALF023425-RA.1	-9.37	9365	9390	164.00
aae-miR-11900	AALF023425-RA.1	-8.79	5026	5051	163.00
aae-miR-11900	AALF023425-RA.1	-6.13	4481	4502	159.00
aae-miR-11900	AALF023425-RA.1	-12.77	6149	6172	157.00
aae-miR-11900	AALF023425-RA.1	-7.94	6067	6090	156.00
aae-miR-11900	AALF023425-RA.1	-7.10	11396	11418	155.00
aae-miR-11900	AALF023425-RA.1	-5.93	11518	11540	154.00
aae-miR-11900	AALF023425-RA.1	-8.95	3965	3988	153.00
aae-miR-11900	AALF023425-RA.1	-5.81	6179	6203	153.00
aae-miR-11900	AALF023425-RA.1	-10.04	7080	7101	153.00
aae-miR-11900	AALF023425-RA.1	-7.69	10014	10038	153.00
aae-miR-11900	AALF023425-RA.1	-12.34	12344	12368	153.00
aae-miR-11900	AALF023425-RA.1	-9.42	12575	12600	153.00
aae-miR-11900	AALF023425-RA.1	-10.07	9286	9311	152.00
aae-miR-11900	AALF023425-RA.1	-4.94	10265	10286	151.00
aae-miR-11900	AALF023425-RA.1	-4.32	12082	12104	151.00
aae-miR-11900	AALF023425-RA.1	-10.40	12145	12166	151.00
aae-miR-11900	AALF023425-RA.1	-6.13	12609	12629	151.00
aae-miR-11900	AALF023425-RA.1	-6.04	484	506	149.00
aae-miR-11900	AALF023425-RA.1	-7.10	10149	10173	149.00
aae-miR-11900	AALF023425-RA.1	-6.14	10545	10565	149.00
aae-miR-11900	AALF023425-RA.1	-8.14	14056	14079	149.00
aae-miR-11900	AALF023425-RA.1	-6.14	10132	10151	148.00
aae-miR-11900	AALF023425-RA.1	-6.75	4509	4532	147.00
aae-miR-11900	AALF023425-RA.1	-4.52	12216	12238	146.00
aae-miR-11900	AALF023425-RA.1	-8.39	12741	12761	146.00
aae-miR-11900	AALF023425-RA.1	-13.06	7055	7078	145.00
aae-miR-11900	AALF023425-RA.1	-5.40	9483	9506	145.00
aae-miR-11900	AALF023425-RA.1	-8.19	10621	10644	145.00
aae-miR-11900	AALF023425-RA.1	-5.69	8567	8589	143.00
aae-miR-11900	AALF023425-RA.1	-7.66	10963	10984	143.00
aae-miR-11900	AALF023425-RA.1	-6.96	12111	12134	142.00
aae-miR-11900	AALF023425-RA.1	-7.08	12714	12738	141.00
aae-miR-11900	AALF023425-RA.1	-9.24	7538	7561	140.00
aae-miR-11900	AALF023425-RA.1	-8.98	9427	9449	140.00
aae-miR-11900	AALF023425-RA.1	-7.61	9696	9716	140.00
aae-miR-11900	AALF016050-RA.1	-8.98	6942	6965	158.00
aae-miR-11900	AALF016050-RA.1	-10.52	2196	2218	156.00
aae-miR-11900	AALF016050-RA.1	-9.05	3713	3736	156.00
aae-miR-11900	AALF016050-RA.1	-8.85	6563	6586	154.00
aae-miR-11900	AALF016050-RA.1	-7.87	891	913	153.00
aae-miR-11900	AALF016050-RA.1	-7.97	7218	7241	151.00
aae-miR-11900	AALF016050-RA.1	-9.80	2296	2317	150.00
aae-miR-11900	AALF016050-RA.1	-8.19	1862	1887	149.00
aae-miR-11900	AALF016050-RA.1	-9.97	3234	3258	147.00
aae-miR-11900	AALF016050-RA.1	-8.22	7099	7120	146.00
aae-miR-11900	AALF016050-RA.1	-5.73	337	357	145.00
aae-miR-11900	AALF016050-RA.1	-13.07	595	620	144.00
aae-miR-11900	AALF016050-RA.1	-7.41	4549	4573	144.00
aae-miR-11900	AALF016050-RA.1	-7.80	6844	6869	144.00
aae-miR-11900	AALF016050-RA.1	-5.95	1	12	140.00
aae-miR-11900	AALF016050-RA.1	-9.00	7868	7894	140.00
aae-miR-11900	AALF013133-RA.1	-11.69	236	259	154.00
aae-miR-11900	AALF013133-RA.1	-9.13	116	139	144.00
aae-miR-11900	AALF025015-RA.1	-5.89	248	271	142.00
aae-miR-11900	AALF012084-RA.1	-8.62	155	177	150.00
aae-miR-11900	AALF018204-RA.1	-15.99	241	263	148.00
aae-miR-11900	AALF018204-RA.1	-8.09	400	423	145.00
aae-miR-11900	AALF019309-RA.1	-4.90	317	340	150.00
aae-miR-11900	AALF006378-RA.1	-9.09	149	175	143.00
aae-miR-11900	AALF007761-RA.1	-8.73	37	59	151.00
aae-miR-11900	AALF016832-RA.1	-11.03	114	136	143.00
aae-miR-11900	AALF015892-RA.1	-5.64	36	58	148.00
aae-miR-11900	AALF011539-RA.1	-6.56	44	68	152.00
aae-miR-11900	AALF011539-RA.1	-5.42	25	44	148.00
aae-miR-11900	AALF008130-RA.1	-10.84	49	72	169.00
aae-miR-11900	AALF008130-RA.1	-12.79	221	243	140.00
aae-miR-11900	AALF008130-RA.1	-7.67	439	461	140.00
aae-miR-11900	AALF028087-RA.1	-9.28	106	130	149.00
aae-miR-11900	AALF016099-RA.1	-6.70	1058	1085	152.00
aae-miR-11900	AALF016099-RA.1	-8.31	1398	1420	152.00
aae-miR-11900	AALF016099-RA.1	-8.09	2392	2415	145.00
aae-miR-11900	AALF010543-RA.1	-7.57	55	79	142.00
aae-miR-11900	AALF022587-RA.1	-8.89	931	953	152.00
aae-miR-11900	AALF022587-RA.1	-7.35	418	439	142.00
aae-miR-11900	AALF011701-RA.1	-10.79	303	328	157.00
aae-miR-11900	AALF011701-RA.1	-9.14	33	55	144.00
aae-miR-11900	AALF002792-RA.1	-8.19	46	71	152.00
aae-miR-11900	AALF016370-RA.1	-7.72	136	160	145.00
aae-miR-11900	AALF012017-RA.1	-10.62	566	588	166.00
aae-miR-11900	AALF012017-RA.1	-12.87	530	553	164.00
aae-miR-11900	AALF008123-RA.1	-8.30	1	20	148.00
aae-miR-11900	AALF008123-RA.1	-8.21	79	103	147.00
aae-miR-11900	AALF005593-RA.1	-9.91	44	66	144.00
aae-miR-11900	AALF018633-RA.1	-13.20	82	105	152.00
aae-miR-11900	AALF002785-RA.1	-6.31	31	53	140.00
aae-miR-11900	AALF009499-RA.1	-11.76	85	111	142.00
aae-miR-11900	AALF004375-RA.1	-6.35	136	159	163.00
aae-miR-11900	AALF026764-RA.1	-7.96	8284	8307	146.00
aae-miR-11900	AALF024279-RA.1	-5.64	259	282	157.00
aae-miR-11900	AALF024279-RA.1	-14.46	573	597	153.00
aae-miR-11900	AALF024279-RA.1	-4.22	317	340	146.00
aae-miR-11900	AALF024279-RA.1	-10.36	663	685	146.00
aae-miR-11900	AALF007120-RA.1	-10.30	135	156	171.00
aae-miR-11900	AALF023847-RA.1	-6.14	194	216	154.00
aae-miR-11900	AALF023847-RA.1	-6.98	292	316	147.00
aae-miR-11900	AALF017468-RA.1	-5.41	770	793	162.00
aae-miR-11900	AALF017468-RA.1	-11.51	571	592	148.00
aae-miR-11900	AALF017468-RA.1	-7.62	535	555	144.00
aae-miR-11900	AALF017468-RA.1	-9.44	269	291	143.00
aae-miR-11900	AALF005533-RA.1	-5.64	983	1006	168.00
aae-miR-11900	AALF005533-RA.1	-7.36	1416	1439	156.00
aae-miR-11900	AALF005533-RA.1	-6.40	903	929	141.00
aae-miR-11900	AALF014040-RA.1	-13.42	235	259	151.00
aae-miR-11900	AALF018626-RA.1	-11.24	404	432	150.00
aae-miR-11900	AALF025599-RA.1	-7.75	35	58	149.00
aae-miR-11900	AALF008334-RA.1	-14.93	2669	2690	179.00
aae-miR-11900	AALF008334-RA.1	-8.98	2777	2801	165.00
aae-miR-11900	AALF008334-RA.1	-7.95	2042	2066	160.00
aae-miR-11900	AALF008334-RA.1	-7.94	1910	1934	146.00
aae-miR-11900	AALF008334-RA.1	-9.49	529	554	145.00
aae-miR-11900	AALF008334-RA.1	-14.83	1683	1706	145.00
aae-miR-11900	AALF008334-RA.1	-12.41	2232	2256	144.00
aae-miR-11900	AALF008334-RA.1	-8.62	1795	1818	140.00
aae-miR-11900	AALF023167-RA.1	-8.09	505	530	142.00
aae-miR-11900	AALF023167-RA.1	-10.36	483	508	140.00
aae-miR-11900	AALF005417-RA.1	-11.03	36	60	161.00
aae-miR-11900	AALF005417-RA.1	-7.08	365	391	153.00
aae-miR-11900	AALF022171-RA.1	-9.68	336	361	147.00
aae-miR-11900	AALF021633-RA.1	-8.83	355	378	170.00
aae-miR-11900	AALF021633-RA.1	-8.29	519	542	160.00
aae-miR-11900	AALF021633-RA.1	-9.85	461	489	144.00
aae-miR-11900	AALF007113-RA.1	-12.43	63	86	151.00
aae-miR-11900	AALF026193-RA.1	-5.41	111	134	162.00
aae-miR-11900	AALF026193-RA.1	-6.47	127	151	141.00
aae-miR-11900	AALF011905-RA.1	-7.47	40	62	140.00
aae-miR-11900	AALF008218-RA.1	-5.24	1	8	140.00
aae-miR-11900	AALF004530-RA.1	-9.80	158	181	149.00
aae-miR-11900	AALF004530-RA.1	-11.83	96	120	141.00
aae-miR-11900	AALF012552-RA.1	-8.94	611	635	143.00
aae-miR-11900	AALF018161-RA.1	-7.13	102	124	162.00
aae-miR-11900	AALF018161-RA.1	-9.98	12	36	159.00
aae-miR-11900	AALF024434-RA.1	-8.04	89	109	157.00
aae-miR-11900	AALF011225-RA.1	-6.27	36	57	146.00
aae-miR-11900	AALF017679-RA.1	-5.96	143	166	140.00
aae-miR-11900	AALF020630-RA.1	-7.10	121	145	141.00
aae-miR-11900	AALF009872-RA.1	-8.63	36	58	159.00
aae-miR-11900	AALF024599-RA.1	-9.98	46	70	155.00
aae-miR-11900	AALF024599-RA.1	-10.01	283	304	153.00
aae-miR-11900	AALF024599-RA.1	-6.31	120	143	151.00
aae-miR-11900	AALF022273-RA.1	-8.08	145	169	158.00
aae-miR-11900	AALF022273-RA.1	-6.79	67	92	151.00
aae-miR-11900	AALF004523-RA.1	-10.44	164	187	159.00
aae-miR-11900	AALF004523-RA.1	-10.41	340	363	146.00
aae-miR-11900	AALF004523-RA.1	-6.47	100	124	141.00
aae-miR-11900	AALF006113-RA.1	-9.80	362	387	148.00
aae-miR-11900	AALF003583-RA.1	-5.41	1	8	140.00
aae-miR-11900	AALF018157-RA.1	-5.75	14	34	142.00
aae-miR-11900	AALF022104-RA.1	-13.42	117	138	140.00
aae-miR-11900	AALF005737-RA.1	-10.36	18	43	148.00
aae-miR-11900	AALF005737-RA.1	-9.45	41	66	148.00
aae-miR-11900	AALF011552-RA.1	-10.42	539	562	165.00
aae-miR-11900	AALF011552-RA.1	-6.82	848	875	140.00
aae-miR-11900	AALF011552-RA.1	-12.19	939	962	140.00
aae-miR-11900	AALF028558-RA.1	-7.34	436	459	162.00
aae-miR-11900	AALF028558-RA.1	-8.09	241	264	158.00
aae-miR-11900	AALF028558-RA.1	-7.15	1425	1452	152.00
aae-miR-11900	AALF028558-RA.1	-8.42	654	677	149.00
aae-miR-11900	AALF028558-RA.1	-8.09	271	294	146.00
aae-miR-11900	AALF028558-RA.1	-10.83	1786	1806	146.00
aae-miR-11900	AALF028558-RA.1	-9.25	331	357	144.00
aae-miR-11900	AALF028558-RA.1	-8.41	1021	1046	141.00
aae-miR-11900	AALF009865-RA.1	-5.64	675	698	152.00
aae-miR-11900	AALF009865-RA.1	-5.55	533	557	144.00
aae-miR-11900	AALF001035-RA.1	-5.48	108	131	144.00
aae-miR-11900	AALF006106-RA.1	-9.28	23	48	160.00
aae-miR-11900	AALF010440-RA.1	-11.10	432	453	146.00
aae-miR-11900	AALF010109-RA.1	-5.41	1	20	152.00
aae-miR-11900	AALF004170-RA.1	-13.61	165	185	153.00
aae-miR-11900	AALF004170-RA.1	-7.34	105	128	148.00
aae-miR-11900	AALF019695-RA.1	-7.57	363	386	148.00
aae-miR-11900	AALF012703-RA.1	-11.39	1594	1617	146.00
aae-miR-11900	AALF026228-RA.1	-8.58	7054	7077	159.00
aae-miR-11900	AALF026228-RA.1	-12.88	10702	10726	159.00
aae-miR-11900	AALF026228-RA.1	-5.42	10069	10090	154.00
aae-miR-11900	AALF026228-RA.1	-7.57	4118	4142	153.00
aae-miR-11900	AALF026228-RA.1	-8.09	5620	5642	151.00
aae-miR-11900	AALF026228-RA.1	-10.76	7737	7759	151.00
aae-miR-11900	AALF026228-RA.1	-6.14	3841	3861	149.00
aae-miR-11900	AALF026228-RA.1	-11.36	9942	9965	149.00
aae-miR-11900	AALF026228-RA.1	-6.95	8310	8336	148.00
aae-miR-11900	AALF026228-RA.1	-7.85	9398	9422	147.00
aae-miR-11900	AALF026228-RA.1	-6.90	8449	8474	141.00
aae-miR-11900	AALF026228-RA.1	-6.97	2835	2854	140.00
aae-miR-11900	AALF026228-RA.1	-12.76	8611	8639	140.00
aae-miR-11900	AALF017038-RA.1	-4.83	100	124	145.00
aae-miR-11900	AALF006486-RA.1	-9.93	283	306	158.00
aae-miR-11900	AALF006486-RA.1	-9.81	84	106	149.00
aae-miR-11900	AALF002520-RA.1	-6.31	482	505	145.00
aae-miR-11900	AALF002520-RA.1	-14.48	107	131	140.00
aae-miR-11900	AALF018583-RA.1	-7.24	138	168	143.00
aae-miR-11900	AALF028086-RA.1	-9.28	7	31	149.00
aae-miR-11900	AALF024856-RA.1	-5.67	454	477	150.00
aae-miR-11900	AALF024856-RA.1	-10.01	1	22	147.00
aae-miR-11900	AALF008749-RA.1	-7.11	75	99	153.00
aae-miR-11900	AALF002576-RA.1	-16.06	391	416	145.00
aae-miR-11900	AALF013237-RA.1	-9.41	120	146	160.00
aae-miR-11900	AALF013237-RA.1	-6.21	378	401	150.00
aae-miR-11900	AALF013237-RA.1	-17.06	325	347	144.00
aae-miR-11900	AALF019797-RA.1	-7.00	88	109	153.00
aae-miR-11900	AALF019797-RA.1	-7.94	216	238	148.00
aae-miR-11900	AALF019850-RA.1	-5.60	12	34	147.00
aae-miR-11900	AALF005377-RA.1	-10.11	3654	3677	170.00
aae-miR-11900	AALF005377-RA.1	-5.95	22728	22750	167.00
aae-miR-11900	AALF005377-RA.1	-10.59	17533	17555	164.00
aae-miR-11900	AALF005377-RA.1	-11.71	17765	17788	162.00
aae-miR-11900	AALF005377-RA.1	-6.20	17018	17042	161.00
aae-miR-11900	AALF005377-RA.1	-7.16	32431	32455	161.00
aae-miR-11900	AALF005377-RA.1	-7.02	39805	39831	159.00
aae-miR-11900	AALF005377-RA.1	-10.90	18065	18088	158.00
aae-miR-11900	AALF005377-RA.1	-7.26	25111	25134	158.00
aae-miR-11900	AALF005377-RA.1	-9.10	37888	37911	158.00
aae-miR-11900	AALF005377-RA.1	-6.84	38315	38337	158.00
aae-miR-11900	AALF005377-RA.1	-6.14	17334	17356	157.00
aae-miR-11900	AALF005377-RA.1	-8.13	24708	24735	157.00
aae-miR-11900	AALF005377-RA.1	-10.19	10128	10150	156.00
aae-miR-11900	AALF005377-RA.1	-7.71	33072	33097	156.00
aae-miR-11900	AALF005377-RA.1	-11.22	36459	36481	156.00
aae-miR-11900	AALF005377-RA.1	-8.05	4883	4905	155.00
aae-miR-11900	AALF005377-RA.1	-8.42	9900	9923	155.00
aae-miR-11900	AALF005377-RA.1	-5.42	18737	18760	155.00
aae-miR-11900	AALF005377-RA.1	-11.07	20880	20905	155.00
aae-miR-11900	AALF005377-RA.1	-5.64	35274	35296	155.00
aae-miR-11900	AALF005377-RA.1	-8.55	197	216	152.00
aae-miR-11900	AALF005377-RA.1	-9.94	22846	22871	152.00
aae-miR-11900	AALF005377-RA.1	-7.57	40791	40811	152.00
aae-miR-11900	AALF005377-RA.1	-5.41	6271	6296	151.00
aae-miR-11900	AALF005377-RA.1	-11.56	30832	30853	150.00
aae-miR-11900	AALF005377-RA.1	-5.59	39064	39087	150.00
aae-miR-11900	AALF005377-RA.1	-11.00	19091	19116	149.00
aae-miR-11900	AALF005377-RA.1	-7.41	35078	35100	148.00
aae-miR-11900	AALF005377-RA.1	-10.74	7945	7969	147.00
aae-miR-11900	AALF005377-RA.1	-7.74	10387	10410	147.00
aae-miR-11900	AALF005377-RA.1	-7.46	38266	38290	147.00
aae-miR-11900	AALF005377-RA.1	-7.72	3609	3629	146.00
aae-miR-11900	AALF005377-RA.1	-7.67	9587	9610	145.00
aae-miR-11900	AALF005377-RA.1	-11.57	18754	18778	145.00
aae-miR-11900	AALF005377-RA.1	-8.41	19570	19593	145.00
aae-miR-11900	AALF005377-RA.1	-8.44	19865	19890	144.00
aae-miR-11900	AALF005377-RA.1	-6.93	5195	5221	143.00
aae-miR-11900	AALF005377-RA.1	-5.77	8955	8978	142.00
aae-miR-11900	AALF005377-RA.1	-6.28	9742	9763	142.00
aae-miR-11900	AALF005377-RA.1	-6.60	30264	30287	142.00
aae-miR-11900	AALF005377-RA.1	-5.59	7817	7841	141.00
aae-miR-11900	AALF005377-RA.1	-11.06	32147	32170	141.00
aae-miR-11900	AALF005377-RA.1	-5.51	32896	32919	141.00
aae-miR-11900	AALF005377-RA.1	-5.96	39957	39980	141.00
aae-miR-11900	AALF005377-RA.1	-7.31	7015	7038	140.00
aae-miR-11900	AALF005377-RA.1	-7.72	16971	16993	140.00
aae-miR-11900	AALF005377-RA.1	-9.08	23108	23136	140.00
aae-miR-11900	AALF005377-RA.1	-5.55	23961	23986	140.00
aae-miR-11900	AALF005377-RA.1	-11.24	38450	38472	140.00
aae-miR-11900	AALF005377-RA.1	-12.16	38605	38630	140.00
aae-miR-11900	AALF015884-RA.1	-9.82	685	708	166.00
aae-miR-11900	AALF015884-RA.1	-6.28	598	621	150.00
aae-miR-11900	AALF015884-RA.1	-9.83	788	811	142.00
aae-miR-11900	AALF020263-RA.1	-5.63	529	552	162.00
aae-miR-11900	AALF020263-RA.1	-9.84	644	665	152.00
aae-miR-11900	AALF020263-RA.1	-9.80	746	768	150.00
aae-miR-11900	AALF020263-RA.1	-9.08	1181	1205	145.00
aae-miR-11900	AALF020263-RA.1	-6.27	1013	1037	140.00
aae-miR-11900	AALF012016-RA.1	-5.64	88	111	153.00
aae-miR-11900	AALF008122-RA.1	-5.88	24	46	141.00
aae-miR-11900	AALF021368-RA.1	-5.92	1459	1481	160.00
aae-miR-11900	AALF021368-RA.1	-7.10	1162	1184	149.00
aae-miR-11900	AALF021368-RA.1	-10.58	942	963	146.00
aae-miR-11900	AALF021368-RA.1	-5.09	1015	1037	144.00
aae-miR-11900	AALF003618-RA.1	-15.03	269	291	140.00
aae-miR-11900	AALF002569-RA.1	-8.43	11	33	179.00
aae-miR-11900	AALF002622-RA.1	-6.66	493	516	141.00
aae-miR-11900	AALF008231-RA.1	-9.98	682	705	155.00
aae-miR-11900	AALF008231-RA.1	-6.25	55	79	149.00
aae-miR-11900	AALF008231-RA.1	-7.10	161	184	142.00
aae-miR-11900	AALF003889-RA.1	-5.74	26	54	152.00
aae-miR-11900	AALF009498-RA.1	-15.26	186	212	160.00
aae-miR-11900	AALF019952-RA.1	-8.33	96	120	141.00
aae-miR-11900	AALF005479-RA.1	-17.14	189	212	162.00
aae-miR-11900	AALF005479-RA.1	-11.50	55	81	140.00
aae-miR-11900	AALF023282-RA.1	-7.92	678	704	143.00
aae-miR-11900	AALF023282-RA.1	-5.76	349	372	142.00
aae-miR-11900	AALF016471-RA.1	-8.95	533	554	152.00
aae-miR-11900	AALF016471-RA.1	-8.68	2870	2895	152.00
aae-miR-11900	AALF016471-RA.1	-6.73	1368	1393	147.00
aae-miR-11900	AALF016471-RA.1	-8.13	1735	1758	146.00
aae-miR-11900	AALF016471-RA.1	-8.23	2444	2471	145.00
aae-miR-11900	AALF016471-RA.1	-6.73	1840	1860	143.00
aae-miR-11900	AALF016471-RA.1	-7.14	1016	1038	142.00
aae-miR-11900	AALF027132-RA.1	-10.13	2782	2805	165.00
aae-miR-11900	AALF027132-RA.1	-9.80	3319	3341	154.00
aae-miR-11900	AALF027132-RA.1	-11.46	3450	3474	149.00
aae-miR-11900	AALF027132-RA.1	-9.94	1955	1977	148.00
aae-miR-11900	AALF027132-RA.1	-9.30	5673	5696	142.00
aae-miR-11900	AALF027132-RA.1	-5.55	3684	3709	141.00
aae-miR-11900	AALF025598-RA.1	-8.49	70	94	155.00
aae-miR-11900	AALF007284-RA.1	-7.50	884	908	164.00
aae-miR-11900	AALF007284-RA.1	-10.85	1022	1043	141.00
aae-miR-11900	AALF010182-RA.1	-8.08	43	66	154.00
aae-miR-11900	AALF017685-RA.1	-14.22	142	165	162.00
aae-miR-11900	AALF027188-RA.1	-16.54	9488	9511	147.00
aae-miR-11900	AALF027188-RA.1	-5.23	3341	3364	144.00
aae-miR-11900	AALF027188-RA.1	-6.66	5013	5035	143.00
aae-miR-11900	AALF027188-RA.1	-6.56	7383	7403	141.00
aae-miR-11900	AALF027188-RA.1	-10.35	7841	7864	141.00
aae-miR-11900	AALF027188-RA.1	-10.15	5075	5098	140.00
aae-miR-11900	AALF026192-RA.1	-9.91	1	23	152.00
aae-miR-11900	AALF021741-RA.1	-5.67	1	20	154.00
aae-miR-11900	AALF008498-RA.1	-11.16	977	1001	144.00
aae-miR-11900	AALF020467-RA.1	-15.46	1	15	154.00
aae-miR-11900	AALF000672-RA.1	-8.13	395	417	154.00
aae-miR-11900	AALF000672-RA.1	-9.11	229	253	140.00
aae-miR-11900	AALF005743-RA.1	-8.26	1029	1052	149.00
aae-miR-11900	AALF010284-RA.1	-6.97	35	62	152.00
aae-miR-11900	AALF003473-RA.1	-10.17	84	106	144.00
aae-miR-11900	AALF018047-RA.1	-6.14	298	318	145.00
aae-miR-11900	AALF009980-RA.1	-7.49	199	223	140.00
aae-miR-11900	AALF016566-RA.1	-7.59	333	357	143.00
aae-miR-11900	AALF022839-RA.1	-12.11	181	204	149.00
aae-miR-11900	AALF018945-RA.1	-7.95	26	46	156.00
aae-miR-11900	AALF017896-RA.1	-8.36	1	23	144.00
aae-miR-11900	AALF007217-RA.1	-7.38	11	34	146.00
aae-miR-11900	AALF007217-RA.1	-5.64	1	13	144.00
aae-miR-11900	AALF015239-RA.1	-8.09	1755	1776	169.00
aae-miR-11900	AALF015239-RA.1	-10.43	1527	1551	161.00
aae-miR-11900	AALF015239-RA.1	-6.96	1203	1226	158.00
aae-miR-11900	AALF015239-RA.1	-8.09	1321	1341	157.00
aae-miR-11900	AALF015239-RA.1	-11.72	1394	1417	154.00
aae-miR-11900	AALF015239-RA.1	-6.42	1634	1657	150.00
aae-miR-11900	AALF015239-RA.1	-11.08	825	848	146.00
aae-miR-11900	AALF015239-RA.1	-4.24	1288	1312	144.00
aae-miR-11900	AALF015239-RA.1	-6.41	1732	1754	142.00
aae-miR-11900	AALF009864-RA.1	-15.42	20	43	145.00
aae-miR-11900	AALF023595-RA.1	-6.75	281	309	152.00
aae-miR-11900	AALF005000-RA.1	-5.64	198	220	146.00
aae-miR-11900	AALF015348-RA.1	-7.95	465	488	143.00
aae-miR-11900	AALF015348-RA.1	-11.11	1179	1201	140.00
aae-miR-11900	AALF001034-RA.1	-10.13	551	574	165.00
aae-miR-11900	AALF001034-RA.1	-7.62	2024	2045	157.00
aae-miR-11900	AALF001034-RA.1	-8.06	156	182	148.00
aae-miR-11900	AALF001034-RA.1	-8.31	3309	3330	145.00
aae-miR-11900	AALF001034-RA.1	-7.60	6042	6064	144.00
aae-miR-11900	AALF001034-RA.1	-9.38	916	939	142.00
aae-miR-11900	AALF001034-RA.1	-4.75	1161	1183	142.00
aae-miR-11900	AALF001034-RA.1	-6.41	7089	7112	142.00
aae-miR-11900	AALF025802-RA.1	-7.10	13	33	148.00
aae-miR-11900	AALF007597-RA.1	-10.08	163	186	141.00
aae-miR-11900	AALF011544-RA.1	-8.24	292	317	140.00
aae-miR-11900	AALF012980-RA.1	-8.69	141	165	143.00
aae-miR-11900	AALF005838-RA.1	-6.14	2483	2508	157.00
aae-miR-11900	AALF005838-RA.1	-8.08	962	985	154.00
aae-miR-11900	AALF005838-RA.1	-7.84	2240	2262	152.00
aae-miR-11900	AALF005838-RA.1	-8.03	1571	1594	151.00
aae-miR-11900	AALF005838-RA.1	-7.75	2041	2066	148.00
aae-miR-11900	AALF005838-RA.1	-6.93	2589	2612	146.00
aae-miR-11900	AALF005838-RA.1	-9.74	2331	2359	143.00
aae-miR-11900	AALF005838-RA.1	-10.65	449	469	142.00
aae-miR-11900	AALF005838-RA.1	-7.85	1094	1120	141.00
aae-miR-11900	AALF020160-RA.1	-11.36	1136	1157	165.00
aae-miR-11900	AALF020160-RA.1	-9.79	284	312	164.00
aae-miR-11900	AALF020160-RA.1	-10.51	522	546	161.00
aae-miR-11900	AALF020160-RA.1	-9.04	1069	1091	151.00
aae-miR-11900	AALF020160-RA.1	-8.43	506	528	146.00
aae-miR-11900	AALF020160-RA.1	-7.36	1223	1245	142.00
aae-miR-11900	AALF020160-RA.1	-8.23	570	591	141.00
aae-miR-11900	AALF010326-RA.1	-7.79	154	174	161.00
aae-miR-11900	AALF011762-RA.1	-7.98	184	212	156.00
aae-miR-11900	AALF026498-RA.1	-7.51	1	22	141.00
aae-miR-11900	AALF013127-RA.1	-6.05	775	797	156.00
aae-miR-11900	AALF013127-RA.1	-9.28	447	470	152.00
aae-miR-11900	AALF013127-RA.1	-7.23	89	109	148.00
aae-miR-11900	AALF013127-RA.1	-6.69	899	921	144.00
