species,mirna,enrichment_fdr,n_genes,pathway_genes,fold_enrichment,pathway,url,genes,dataset,category_of_interest,enrichment_method,protein_db,taxon_id,assembly_name,ensembl_id
Aedes albopictus,aal-mir-2943,0.00178909,2,7,104.375,GO:0031304 intrinsic component of mitochondrial inner membrane,http://amigo.geneontology.org/amigo/term/GO:0031304,RP20_CCG013111 CCG013807.1,GO Cellular Component,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-2943,0.00178909,2,8,91.328125,GO:0032592 integral component of mitochondrial membrane,http://amigo.geneontology.org/amigo/term/GO:0032592,RP20_CCG013111 CCG013807.1,GO Cellular Component,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-4110,0.0029195,2,6,201.551724,GO:0090114 COPII-coated vesicle budding,http://amigo.geneontology.org/amigo/term/GO:0090114,RP20_CCG015087 CCG015800.2,GO Biological Process,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-4110,0.0029195,2,6,201.551724,GO:0006900 vesicle budding from membrane,http://amigo.geneontology.org/amigo/term/GO:0006900,RP20_CCG015087 CCG015800.2,GO Biological Process,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-4110,0.0036257,2,8,151.163793,GO:0016050 vesicle organization,http://amigo.geneontology.org/amigo/term/GO:0016050,RP20_CCG015087 CCG015800.2,GO Biological Process,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-4110,0.00144739,2,7,172.758621,GO:0030127 COPII vesicle coat,http://amigo.geneontology.org/amigo/term/GO:0030127,RP20_CCG015087 CCG015800.2,GO Cellular Component,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-4110,0.00144739,2,9,134.367816,GO:0012507 ER to Golgi transport vesicle membrane,http://amigo.geneontology.org/amigo/term/GO:0012507,RP20_CCG015087 CCG015800.2,GO Cellular Component,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-4110,0.00377664,2,19,63.6479129,GO:0030120 vesicle coat,http://amigo.geneontology.org/amigo/term/GO:0030120,RP20_CCG015087 CCG015800.2,GO Cellular Component,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-4110,0.00377664,2,20,60.4655172,GO:0030658 transport vesicle membrane,http://amigo.geneontology.org/amigo/term/GO:0030658,RP20_CCG015087 CCG015800.2,GO Cellular Component,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-4110,0.00392759,2,22,54.968652,GO:0030133 transport vesicle,http://amigo.geneontology.org/amigo/term/GO:0030133,RP20_CCG015087 CCG015800.2,GO Cellular Component,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-4110,0.00409771,2,24,50.387931,GO:0030662 coated vesicle membrane,http://amigo.geneontology.org/amigo/term/GO:0030662,RP20_CCG015087 CCG015800.2,GO Cellular Component,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-4110,0.00428028,2,26,46.5119363,GO:0030135 coated vesicle,http://amigo.geneontology.org/amigo/term/GO:0030135,RP20_CCG015087 CCG015800.2,GO Cellular Component,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-4110,0.00466818,2,30,40.3103448,GO:0030117 membrane coat,http://amigo.geneontology.org/amigo/term/GO:0030117,RP20_CCG015087 CCG015800.2,GO Cellular Component,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-4110,0.00466818,2,30,40.3103448,GO:0048475 coated membrane,http://amigo.geneontology.org/amigo/term/GO:0048475,RP20_CCG015087 CCG015800.2,GO Cellular Component,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-4110,0.00291526,3,75,24.1862069,GO:0000139 Golgi membrane,http://amigo.geneontology.org/amigo/term/GO:0000139,RP20_CCG015087 CCG015800.2 CCG022521.1,GO Cellular Component,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-4110,0.00743027,3,160,11.3372845,GO:0005794 Golgi apparatus,http://amigo.geneontology.org/amigo/term/GO:0005794,RP20_CCG015087 CCG015800.2 CCG022521.1,GO Cellular Component,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-4110,0.00743027,3,165,10.9937304,GO:0005789 endoplasmic reticulum membrane,http://amigo.geneontology.org/amigo/term/GO:0005789,RP20_CCG013157 RP20_CCG015087 CCG015800.2,GO Cellular Component,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-4110,0.00743027,3,165,10.9937304,GO:0098827 endoplasmic reticulum subcompartment,http://amigo.geneontology.org/amigo/term/GO:0098827,RP20_CCG013157 RP20_CCG015087 CCG015800.2,GO Cellular Component,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-4110,0.00743027,3,167,10.862069,GO:0042175 nuclear outer membrane-endoplasmic reticulum membrane network,http://amigo.geneontology.org/amigo/term/GO:0042175,RP20_CCG013157 RP20_CCG015087 CCG015800.2,GO Cellular Component,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-4110,0.00933587,3,185,9.80521901,GO:0031984 organelle subcompartment,http://amigo.geneontology.org/amigo/term/GO:0031984,RP20_CCG013157 RP20_CCG015087 CCG015800.2,GO Cellular Component,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-4110,0.00743027,13,3552,2.21298346,GO:0016020 membrane,http://amigo.geneontology.org/amigo/term/GO:0016020,CCG000983.1 CCG004658.1 CCG006404.1 CCG010630.1 CCG012195.1 CCG012319.1 CCG012626.1 RP20_CCG013157 RP20_CCG015087 CCG015800.2 RP20_CCG018493 RP20_CCG022363 CCG022521.1,GO Cellular Component,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-4110,0.00517766,2,17,71.1359026,GO:0005347 ATP transmembrane transporter activity,http://amigo.geneontology.org/amigo/term/GO:0005347,CCG010630.1 CCG012319.1,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-4110,0.00517766,2,19,63.6479129,GO:0000295 adenine nucleotide transmembrane transporter activity,http://amigo.geneontology.org/amigo/term/GO:0000295,CCG010630.1 CCG012319.1,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-4110,0.00517766,2,19,63.6479129,GO:0005346 purine ribonucleotide transmembrane transporter activity,http://amigo.geneontology.org/amigo/term/GO:0005346,CCG010630.1 CCG012319.1,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-4110,0.00517766,2,19,63.6479129,GO:0015216 purine nucleotide transmembrane transporter activity,http://amigo.geneontology.org/amigo/term/GO:0015216,CCG010630.1 CCG012319.1,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-4110,0.00517766,2,19,63.6479129,GO:0015605 organophosphate ester transmembrane transporter activity,http://amigo.geneontology.org/amigo/term/GO:0015605,CCG010630.1 CCG012319.1,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-4110,0.005439,2,21,57.5862069,GO:0008514 organic anion transmembrane transporter activity,http://amigo.geneontology.org/amigo/term/GO:0008514,CCG010630.1 CCG012319.1,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-4110,0.00756016,2,28,43.1896552,GO:0015932 nucleobase-containing compound transmembrane transporter activity,http://amigo.geneontology.org/amigo/term/GO:0015932,CCG010630.1 CCG012319.1,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-4110,0.00756016,2,28,43.1896552,GO:1901505 carbohydrate derivative transmembrane transporter activity,http://amigo.geneontology.org/amigo/term/GO:1901505,CCG010630.1 CCG012319.1,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-4728-5p,0.0033204,3,8,40.0952744,GO:0043631 RNA polyadenylation,http://amigo.geneontology.org/amigo/term/GO:0043631,RP20_CCG001576 CCG006980.1 CCG027115.1,GO Biological Process,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-4728-5p,0.00279991,16,515,3.32180914,GO:0010556 reg. of macromolecule biosynthetic proc.,http://amigo.geneontology.org/amigo/term/GO:0010556,RP20_CCG001034 RP20_CCG007976 CCG008406.1 CCG011519.1 CCG011899.1 CCG012242.1 RP20_CCG013278 RP20_CCG014223 RP20_CCG016301 CCG017793.1 RP20_CCG021891 RP20_CCG022019 RP20_CCG022468.2 CCG022981.2 RP20_CCG026228.2 RP20_CCG026595,GO Biological Process,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-4728-5p,0.00279991,16,516,3.31537153,GO:0031326 reg. of cellular biosynthetic proc.,http://amigo.geneontology.org/amigo/term/GO:0031326,RP20_CCG001034 RP20_CCG007976 CCG008406.1 CCG011519.1 CCG011899.1 CCG012242.1 RP20_CCG013278 RP20_CCG014223 RP20_CCG016301 CCG017793.1 RP20_CCG021891 RP20_CCG022019 RP20_CCG022468.2 CCG022981.2 RP20_CCG026228.2 RP20_CCG026595,GO Biological Process,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-4728-5p,0.00279991,18,602,3.1969654,GO:0010468 reg. of gene expression,http://amigo.geneontology.org/amigo/term/GO:0010468,RP20_CCG001034 RP20_CCG007976 CCG008406.1 CCG011519.1 CCG011899.1 CCG012242.1 RP20_CCG013278 RP20_CCG014223 RP20_CCG016301 CCG017793.1 CCG017904.2 RP20_CCG019499.2 RP20_CCG021891 RP20_CCG022019 RP20_CCG022468.2 CCG022981.2 RP20_CCG026228.2 RP20_CCG026595,GO Biological Process,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-4728-5p,0.00861895,14,488,3.06739804,GO:0051252 reg. of RNA metabolic proc.,http://amigo.geneontology.org/amigo/term/GO:0051252,RP20_CCG001034 RP20_CCG007976 CCG008406.1 CCG011519.1 CCG012242.1 RP20_CCG013278 RP20_CCG014223 RP20_CCG016301 CCG017793.1 CCG017904.2 RP20_CCG021891 RP20_CCG022468.2 CCG022981.2 RP20_CCG026228.2,GO Biological Process,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-4728-5p,0.0086766,14,498,3.0058037,GO:0019219 reg. of nucleobase-containing compound metabolic proc.,http://amigo.geneontology.org/amigo/term/GO:0019219,RP20_CCG001034 RP20_CCG007976 CCG008406.1 CCG011519.1 CCG012242.1 RP20_CCG013278 RP20_CCG014223 RP20_CCG016301 CCG017793.1 CCG017904.2 RP20_CCG021891 RP20_CCG022468.2 CCG022981.2 RP20_CCG026228.2,GO Biological Process,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-4728-5p,0.00692691,17,641,2.83565123,GO:0031323 reg. of cellular metabolic proc.,http://amigo.geneontology.org/amigo/term/GO:0031323,RP20_CCG001034 RP20_CCG007976 CCG008406.1 CCG011519.1 CCG011899.1 CCG012242.1 RP20_CCG013278 RP20_CCG014223 RP20_CCG016301 CCG017793.1 CCG017904.2 RP20_CCG021891 RP20_CCG022019 RP20_CCG022468.2 CCG022981.2 RP20_CCG026228.2 RP20_CCG026595,GO Biological Process,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-4728-5p,0.00861895,17,673,2.70082086,GO:0051171 reg. of nitrogen compound metabolic proc.,http://amigo.geneontology.org/amigo/term/GO:0051171,RP20_CCG001034 RP20_CCG007976 CCG008406.1 CCG011519.1 CCG011899.1 CCG012242.1 RP20_CCG013278 RP20_CCG014223 RP20_CCG016301 CCG017793.1 CCG017904.2 RP20_CCG021891 RP20_CCG022019 RP20_CCG022468.2 CCG022981.2 RP20_CCG026228.2 RP20_CCG026595,GO Biological Process,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-4728-5p,0.00861895,17,674,2.69681371,GO:0080090 reg. of primary metabolic proc.,http://amigo.geneontology.org/amigo/term/GO:0080090,RP20_CCG001034 RP20_CCG007976 CCG008406.1 CCG011519.1 CCG011899.1 CCG012242.1 RP20_CCG013278 RP20_CCG014223 RP20_CCG016301 CCG017793.1 CCG017904.2 RP20_CCG021891 RP20_CCG022019 RP20_CCG022468.2 CCG022981.2 RP20_CCG026228.2 RP20_CCG026595,GO Biological Process,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-4728-5p,0.0086766,18,752,2.55927283,GO:0060255 reg. of macromolecule metabolic proc.,http://amigo.geneontology.org/amigo/term/GO:0060255,RP20_CCG001034 RP20_CCG007976 CCG008406.1 CCG011519.1 CCG011899.1 CCG012242.1 RP20_CCG013278 RP20_CCG014223 RP20_CCG016301 CCG017793.1 CCG017904.2 RP20_CCG019499.2 RP20_CCG021891 RP20_CCG022019 RP20_CCG022468.2 CCG022981.2 RP20_CCG026228.2 RP20_CCG026595,GO Biological Process,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-4728-5p,0.00930696,32,1817,1.88302885,GO:0065007 biological reg.,http://amigo.geneontology.org/amigo/term/GO:0065007,CCG000723.1 RP20_CCG001034 CCG004132.1 CCG004603.1 RP20_CCG007976 CCG008406.1 RP20_CCG010187.2 CCG011519.1 RP20_CCG011742 RP20_CCG011744 CCG011899.1 CCG012242.1 RP20_CCG013278 RP20_CCG014114 RP20_CCG014223 RP20_CCG015915 CCG016161.1 CCG016238.1 RP20_CCG016301 CCG017793.1 CCG017904.2 RP20_CCG019499.2 RP20_CCG020334 CCG020574.1 RP20_CCG021891 RP20_CCG022019 RP20_CCG022468.2 CCG022841.1 CCG022981.2 RP20_CCG026228.2 RP20_CCG026595 RP20_CCG028469.2,GO Biological Process,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-4728-5p,0.003644894,9,160,6.014291159,GO:0046983 protein dimerization activity,http://amigo.geneontology.org/amigo/term/GO:0046983,RP20_CCG002897  RP20_CCG007976  RP20_CCG008646  CCG012242.1  CCG013590.1  CCG017793.1  CCG019284.1  RP20_CCG022150  RP20_CCG026423,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-4728-5p,0.003644894,38,2082,1.951483096,GO:0005515 protein binding,http://amigo.geneontology.org/amigo/term/GO:0005515,RP20_CCG000101.2  RP20_CCG001034  RP20_CCG001269  CCG001505.1  RP20_CCG002897  CCG003159.1  RP20_CCG003706  CCG004132.1  RP20_CCG004459.2  CCG006980.1  CCG007886.1  RP20_CCG007976  CCG008406.1  RP20_CCG008646  CCG011270.1  CCG011564.1  CCG012161.1  CCG012242.1  CCG013590.1  RP20_CCG014114  CCG016282.1  CCG016401.1  CCG017793.1  CCG017917.1  RP20_CCG018728  CCG018789.1  CCG019284.1  RP20_CCG020977  CCG021458.1  RP20_CCG021891  RP20_CCG022150  CCG022521.1  CCG022981.2  CCG023740.2  RP20_CCG026317  RP20_CCG026423  RP20_CCG027582  RP20_CCG028366,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-5706,0.00697451,2,18,114.607843,GO:0017018 myosin phosphatase activity,http://amigo.geneontology.org/amigo/term/GO:0017018,CCG007988.1 RP20_CCG020338,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
Aedes albopictus,aal-mir-5706,0.00737385,2,26,79.3438914,GO:0004722 protein serine/threonine phosphatase activity,http://amigo.geneontology.org/amigo/term/GO:0004722,CCG007988.1 RP20_CCG020338,GO Molecular Function,NA,shinygo,ensembl_metazoa,7160,Aedes albopictus genes AaloF1,aalbopictus_eg_gene
